PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked_Q,Embarked_S
571,1,2,"Harris, Mr. George",0,0.7738125157074642,0,0,S.W./PP 752,0.16153846153846155,False,True
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",1,0.6607187735611962,2,0,11769,0.7919876923076923,False,True
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",0,0.4470972606182458,0,0,PC 17474,0.40596153846153843,False,True
574,1,3,"Kelly, Miss. Mary",1,0.3465694898215632,0,0,14312,0.11923076923076924,True,False
575,0,3,"Rush, Mr. Alfred George John",0,0.19577783362653933,0,0,A/4. 20589,0.12384615384615386,False,True
576,0,3,"Patchett, Mr. George",0,0.23347574767529528,0,0,358585,0.2230769230769231,False,True
577,1,2,"Garside, Miss. Ethel",1,0.42196531791907516,0,0,243880,0.2,False,True
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",1,0.4847951746670017,1,0,13507,0.86,False,True
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",1,0.3465694898215632,1,0,2689,0.22243538461538462,False,False
580,1,3,"Jussila, Mr. Eiriik",0,0.39683337521990447,0,0,STON/O 2. 3101286,0.12192307692307693,False,True
581,1,2,"Christy, Miss. Julie Rachel",1,0.3088715757728072,1,1,237789,0.46153846153846156,False,True
583,0,2,"Downton, Mr. William James",0,0.6732847449107816,0,0,28403,0.4,False,True
584,0,1,"Ross, Mr. John Hugo",0,0.4470972606182458,0,0,13049,0.6173076923076923,False,False
585,0,3,"Paulner, Mr. Uscher",0,0.3465694898215632,0,0,3411,0.13403846153846155,False,False
587,0,2,"Jarvis, Mr. John Denzil",0,0.5853229454636844,0,0,237565,0.23076923076923078,False,True
589,0,3,"Gilinski, Mr. Eliezer",0,0.2711736617240513,0,0,14973,0.12384615384615386,False,True
590,0,3,"Murdlin, Mr. Joseph",0,0.3465694898215632,0,0,A./5. 3235,0.12384615384615386,False,True
591,0,3,"Rintamaki, Mr. Matti",0,0.43453128926866047,0,0,STON/O 2. 3101273,0.10961538461538461,False,True
593,0,3,"Elsbury, Mr. William James",0,0.5853229454636844,0,0,A/5 3902,0.11153846153846154,False,True
594,0,3,"Bourke, Miss. Mary",1,0.3465694898215632,0,2,364848,0.11923076923076924,True,False
595,0,2,"Chapman, Mr. John Henry",0,0.4596632319678311,1,0,SC/AH 29037,0.4,False,True
596,0,3,"Van Impe, Mr. Jean Baptiste",0,0.4470972606182458,1,1,345773,0.37153846153846154,False,True
597,1,2,"Leitch, Miss. Jessie Wills",1,0.3465694898215632,0,0,248727,0.5076923076923077,False,True
598,0,3,"Johnson, Mr. Alfred",0,0.610454888162855,0,0,LINE,0.0,False,True
599,0,3,"Boulos, Mr. Hanna",0,0.3465694898215632,0,0,2664,0.11115384615384614,False,False
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",0,0.610454888162855,1,0,PC 17485,0.8758338461538462,False,False
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",1,0.2963056044232219,2,1,243847,0.4153846153846154,False,True
602,0,3,"Slabenoff, Mr. Petco",0,0.3465694898215632,0,0,349214,0.12147384615384615,False,True
603,0,1,"Harrington, Mr. Charles H",0,0.3465694898215632,0,0,113796,0.6523076923076923,False,True
604,0,3,"Torber, Mr. Ernst William",0,0.5476250314149284,0,0,364511,0.12384615384615386,False,True
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",0,0.43453128926866047,0,0,111426,0.4084615384615385,False,False
606,0,3,"Lindell, Mr. Edvard Bengtsson",0,0.4470972606182458,1,0,349910,0.23923076923076925,False,True
607,0,3,"Karaic, Mr. Milan",0,0.37170143252073384,0,0,349246,0.12147384615384615,False,True
608,1,1,"Daniel, Mr. Robert Williams",0,0.33400351847197784,0,0,113804,0.46923076923076923,False,True
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",1,0.2711736617240513,1,2,SC/Paris 2123,0.63968,False,False
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",1,0.4847951746670017,1,5,347082,0.48115384615384615,False,True
612,0,3,"Jardin, Mr. Jose Neto",0,0.3465694898215632,0,0,SOTON/O.Q. 3101305,0.10846153846153846,False,True
613,1,3,"Murphy, Miss. Margaret Jane",1,0.3465694898215632,1,0,367230,0.23846153846153847,True,False
614,0,3,"Horgan, Mr. John",0,0.3465694898215632,0,0,370377,0.11923076923076924,True,False
615,0,3,"Brocklebank, Mr. William Alfred",0,0.43453128926866047,0,0,364512,0.12384615384615386,False,True
616,1,2,"Herman, Miss. Alice",1,0.2963056044232219,1,2,220845,1.0,False,True
617,0,3,"Danbom, Mr. Ernst Gilbert",0,0.42196531791907516,1,1,347080,0.22153846153846155,False,True
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",1,0.32143754712239253,1,0,A/5. 3336,0.2476923076923077,False,True
619,1,2,"Becker, Miss. Marion Louise",1,0.04498617743151546,2,1,230136,0.6,False,True
620,0,2,"Gavey, Mr. Lawrence",0,0.32143754712239253,0,0,31028,0.16153846153846155,False,True
621,0,3,"Yasbeck, Mr. Antoni",0,0.33400351847197784,1,0,2659,0.2223723076923077,False,False
622,1,1,"Kimball, Mr. Edwin Nelson Jr",0,0.5224930887157577,1,0,11753,0.8085261538461539,False,True
623,1,3,"Nakid, Mr. Sahid",0,0.24604171902488062,1,1,2653,0.24218,False,False
624,0,3,"Hansen, Mr. Henry Damsgaard",0,0.2586076903744659,0,0,350029,0.12083384615384615,False,True
625,0,3,"Bowen, Mr. David John ""Dai""",0,0.2586076903744659,0,0,54636,0.2476923076923077,False,True
626,0,1,"Sutton, Mr. Frederick",0,0.7612465443578789,0,0,36963,0.4972430769230769,False,True
627,0,2,"Kirkland, Rev. Charles Leonard",0,0.7109826589595376,0,0,219533,0.19,True,False
629,0,3,"Bostandyeff, Mr. Guentcho",0,0.32143754712239253,0,0,349224,0.12147384615384615,False,True
630,0,3,"O'Connell, Mr. Patrick D",0,0.3465694898215632,0,0,334912,0.11897384615384615,True,False
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",0,1.0,0,0,27042,0.46153846153846156,False,True
632,0,3,"Lundahl, Mr. Johan Svensson",0,0.6355868308620256,0,0,347743,0.10852615384615384,False,True
633,1,1,"Stahelin-Maeglin, Dr. Max",0,0.39683337521990447,0,0,13214,0.46923076923076923,False,False
634,0,1,"Parr, Mr. William Henry Marsh",0,0.3465694898215632,0,0,112052,0.0,False,True
635,0,3,"Skoog, Miss. Mabel",1,0.10781603417944208,3,2,347088,0.4292307692307692,False,True
636,1,2,"Davis, Miss. Mary",1,0.3465694898215632,0,0,237668,0.2,False,True
637,0,3,"Leinonen, Mr. Antti Gustaf",0,0.39683337521990447,0,0,STON/O 2. 3101292,0.12192307692307693,False,True
638,0,2,"Collyer, Mr. Harvey",0,0.38426740387031916,1,1,C.A. 31921,0.40384615384615385,False,True
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",1,0.5099271173661724,0,5,3101295,0.6105769230769231,False,True
640,0,3,"Thorneycroft, Mr. Percival",0,0.3465694898215632,1,0,376564,0.2476923076923077,False,True
641,0,3,"Jensen, Mr. Hans Peder",0,0.24604171902488062,0,0,350050,0.12083384615384615,False,True
643,0,3,"Skoog, Miss. Margit Elizabeth",1,0.01985423473234481,3,2,347088,0.4292307692307692,False,True
644,1,3,"Foo, Mr. Choong",0,0.3465694898215632,0,0,1601,0.8691661538461539,False,True
645,1,3,"Baclini, Miss. Eugenie",1,0.004146770545363157,2,1,2666,0.29628153846153843,False,False
647,0,3,"Cor, Mr. Liudevit",0,0.23347574767529528,0,0,349231,0.12147384615384615,False,True
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",0,0.6984166876099522,0,0,13213,0.5461538461538461,False,False
649,0,3,"Willey, Mr. Edward",0,0.3465694898215632,0,0,S.O./P.P. 751,0.11615384615384615,False,True
650,1,3,"Stanley, Miss. Amy Zillah Elsie",1,0.2837396330736366,0,0,CA. 2314,0.11615384615384615,False,True
651,0,3,"Mitkoff, Mr. Mito",0,0.3465694898215632,0,0,349221,0.12147384615384615,False,True
652,1,2,"Doling, Miss. Elsie",1,0.22090977632570996,0,1,231919,0.35384615384615387,False,True
653,0,3,"Kalvik, Mr. Johannes Halvorsen",0,0.2586076903744659,0,0,8475,0.1297430769230769,False,True
654,1,3,"O'Leary, Miss. Hanora ""Norah""",1,0.3465694898215632,0,0,330919,0.12044923076923077,True,False
655,0,3,"Hegarty, Miss. Hanora ""Nora""",1,0.22090977632570996,0,0,365226,0.10384615384615385,True,False
657,0,3,"Radeff, Mr. Alexander",0,0.3465694898215632,0,0,349223,0.12147384615384615,False,True
658,0,3,"Bourke, Mrs. John (Catherine)",1,0.39683337521990447,1,1,364849,0.23846153846153847,True,False
659,0,2,"Eitemiller, Mr. George Floyd",0,0.2837396330736366,0,0,29751,0.2,False,True
662,0,3,"Badt, Mr. Mohamed",0,0.4973611460165871,0,0,2623,0.11115384615384614,False,False
663,0,1,"Colley, Mr. Edward Pomeroy",0,0.5853229454636844,0,0,5727,0.39365384615384613,False,True
664,0,3,"Coleff, Mr. Peju",0,0.4470972606182458,0,0,349210,0.11532,False,True
665,1,3,"Lindqvist, Mr. Eino William",0,0.24604171902488062,1,0,STON/O 2. 3101285,0.12192307692307693,False,True
667,0,2,"Butler, Mr. Reginald Fenton",0,0.3088715757728072,0,0,234686,0.2,False,True
668,0,3,"Rommetvedt, Mr. Knud Paust",0,0.3465694898215632,0,0,312993,0.11961538461538462,False,True
669,0,3,"Cook, Mr. Jacob",0,0.5350590600653431,0,0,A/5 3536,0.12384615384615386,False,True
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",1,0.3465694898215632,1,0,19996,0.8,False,True
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1,0.4973611460165871,1,1,29750,0.6,False,True
672,0,1,"Davidson, Mr. Thornton",0,0.38426740387031916,1,0,F.C. 12750,0.8,False,True
673,0,2,"Mitchell, Mr. Henry Michael",0,0.8743402865041467,0,0,C.A. 24580,0.16153846153846155,False,True
674,1,2,"Wilhelms, Mr. Charles",0,0.38426740387031916,0,0,244270,0.2,False,True
675,0,2,"Watson, Mr. Ennis Hastings",0,0.3465694898215632,0,0,239856,0.0,False,True
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",0,0.22090977632570996,0,0,349912,0.11961538461538462,False,True
677,0,3,"Sawyer, Mr. Frederick Charles",0,0.3025885900980146,0,0,342826,0.12384615384615386,False,True
678,1,3,"Turja, Miss. Anna Sofia",1,0.22090977632570996,0,0,4138,0.1514107692307692,False,True
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",1,0.5350590600653431,1,6,CA 2144,0.7215384615384615,False,True
681,0,3,"Peters, Miss. Katie",1,0.3465694898215632,0,0,330935,0.12519230769230769,True,False
683,0,3,"Olsvigen, Mr. Thor Anderson",0,0.24604171902488062,0,0,6563,0.14192307692307693,False,True
684,0,3,"Goodwin, Mr. Charles Edward",0,0.17064589092736868,5,2,CA 2144,0.7215384615384615,False,True
685,0,2,"Brown, Mr. Thomas William Solomon",0,0.7486805730082935,1,1,29750,0.6,False,True
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",0,0.3088715757728072,1,2,SC/Paris 2123,0.63968,False,False
687,0,3,"Panula, Mr. Jaako Arnold",0,0.17064589092736868,4,1,3101295,0.6105769230769231,False,True
688,0,3,"Dakic, Mr. Branko",0,0.23347574767529528,0,0,349228,0.15647384615384616,False,True
689,0,3,"Fischer, Mr. Eberhard Thelander",0,0.22090977632570996,0,0,350036,0.11993538461538461,False,True
691,1,1,"Dick, Mr. Albert Adrian",0,0.38426740387031916,1,0,17474,0.8769230769230769,False,True
692,1,3,"Karun, Miss. Manca",1,0.04498617743151546,0,1,349256,0.20641076923076923,False,False
693,1,3,"Lam, Mr. Ali",0,0.3465694898215632,0,0,1601,0.8691661538461539,False,True
694,0,3,"Saad, Mr. Khalil",0,0.3088715757728072,0,0,2672,0.11115384615384614,False,False
695,0,1,"Weir, Col. John",0,0.7486805730082935,0,0,113800,0.4084615384615385,False,True
696,0,2,"Chapman, Mr. Charles Henry",0,0.648152802211611,0,0,248731,0.2076923076923077,False,True
697,0,3,"Kelly, Mr. James",0,0.5476250314149284,0,0,363592,0.12384615384615386,False,True
698,1,3,"Mullens, Miss. Katherine ""Katie""",1,0.3465694898215632,0,0,35852,0.11897384615384615,True,False
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,0.5224930887157577,0,0,348121,0.1176923076923077,False,True
702,1,1,"Silverthorne, Mr. Spencer Victor",0,0.43453128926866047,0,0,PC 17475,0.40442307692307694,False,True
703,0,3,"Barbara, Miss. Saiide",1,0.22090977632570996,0,1,2691,0.2223723076923077,False,False
704,0,3,"Gallagher, Mr. Martin",0,0.3088715757728072,0,0,36864,0.11910307692307692,True,False
705,0,3,"Hansen, Mr. Henrik Juul",0,0.32143754712239253,1,0,350025,0.12083384615384615,False,True
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,0.4847951746670017,0,0,250655,0.4,False,True
707,1,2,"Kelly, Mrs. Florence ""Fannie""",1,0.5601910027645137,0,0,223596,0.2076923076923077,False,True
708,1,1,"Calderhead, Mr. Edward Pennington",0,0.5224930887157577,0,0,PC 17476,0.40442307692307694,False,True
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",0,0.3465694898215632,1,1,2661,0.23455076923076923,False,False
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",1,0.2963056044232219,0,0,PC 17482,0.7616030769230768,False,False
712,0,1,"Klaber, Mr. Herman",0,0.3465694898215632,0,0,113028,0.4084615384615385,False,True
713,1,1,"Taylor, Mr. Elmer Zebley",0,0.5978889168132696,1,0,19996,0.8,False,True
714,0,3,"Larsson, Mr. August Viktor",0,0.35913546117114853,0,0,7545,0.14589692307692306,False,True
715,0,2,"Greenberg, Mr. Samuel",0,0.648152802211611,0,0,250647,0.2,False,True
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,0.23347574767529528,0,0,348124,0.1176923076923077,False,True
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",1,0.33400351847197784,0,0,34218,0.16153846153846155,False,True
719,0,3,"McEvoy, Mr. Michael",0,0.3465694898215632,0,0,36568,0.23846153846153847,True,False
720,0,3,"Johnson, Mr. Malkolm Joackim",0,0.4093993465694898,0,0,347062,0.11961538461538462,False,True
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",1,0.0701181201306861,0,1,248727,0.5076923076923077,False,True
722,0,3,"Jensen, Mr. Svend Lauritz",0,0.20834380497612465,1,0,350048,0.10852615384615384,False,True
723,0,2,"Gillespie, Mr. William Henry",0,0.42196531791907516,0,0,12233,0.2,False,True
724,0,2,"Hodges, Mr. Henry Price",0,0.6230208595124404,0,0,250643,0.2,False,True
725,1,1,"Chambers, Mr. Norman Campbell",0,0.33400351847197784,1,0,113806,0.816923076923077,False,True
726,0,3,"Oreskovic, Mr. Luka",0,0.24604171902488062,0,0,315094,0.13326923076923075,False,True
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",1,0.37170143252073384,3,0,31027,0.3230769230769231,False,True
728,1,3,"Mannion, Miss. Margareth",1,0.3465694898215632,0,0,36866,0.11903846153846154,True,False
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",0,0.3088715757728072,1,0,236853,0.4,False,True
730,0,3,"Ilmakangas, Miss. Pieta Sofia",1,0.3088715757728072,1,0,STON/O2. 3101271,0.12192307692307693,False,True
732,0,3,"Hassan, Mr. Houssein G N",0,0.13294797687861273,0,0,2699,0.2890384615384616,False,False
733,0,2,"Knight, Mr. Robert J",0,0.3465694898215632,0,0,239855,0.0,False,True
734,0,2,"Berriman, Mr. William John",0,0.2837396330736366,0,0,28425,0.2,False,True
735,0,2,"Troupiansky, Mr. Moses Aaron",0,0.2837396330736366,0,0,233639,0.2,False,True
736,0,3,"Williams, Mr. Leslie",0,0.35285247549635584,0,0,54636,0.2476923076923077,False,True
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",1,0.5978889168132696,1,3,W./C. 6608,0.5288461538461539,False,True
739,0,3,"Ivanoff, Mr. Kanio",0,0.3465694898215632,0,0,349201,0.12147384615384615,False,True
740,0,3,"Nankoff, Mr. Minko",0,0.3465694898215632,0,0,349218,0.12147384615384615,False,True
741,1,1,"Hawksford, Mr. Walter James",0,0.3465694898215632,0,0,16988,0.46153846153846156,False,True
744,0,3,"McNamee, Mr. Neal",0,0.2963056044232219,1,0,376566,0.2476923076923077,False,True
745,1,3,"Stranden, Mr. Juho",0,0.38426740387031916,0,0,STON/O 2. 3101288,0.12192307692307693,False,True
747,0,3,"Abbott, Mr. Rossmore Edward",0,0.19577783362653933,1,1,C.A. 2673,0.31153846153846154,False,True
748,1,2,"Sinkkonen, Miss. Anna",1,0.37170143252073384,0,0,250648,0.2,False,True
749,0,1,"Marvin, Mr. Daniel Warner",0,0.23347574767529528,1,0,113773,0.816923076923077,False,True
750,0,3,"Connaghton, Mr. Michael",0,0.38426740387031916,0,0,335097,0.11923076923076924,True,False
751,1,2,"Wells, Miss. Joan",1,0.04498617743151546,1,1,29103,0.35384615384615387,False,True
752,1,3,"Moor, Master. Meier",0,0.0701181201306861,0,1,392096,0.19192307692307692,False,True
753,0,3,"Vande Velde, Mr. Johannes Joseph",0,0.4093993465694898,0,0,345780,0.14615384615384616,False,True
754,0,3,"Jonkoff, Mr. Lalio",0,0.2837396330736366,0,0,349204,0.12147384615384615,False,True
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",1,0.5978889168132696,1,2,220845,1.0,False,True
756,1,2,"Hamalainen, Master. Viljo",0,0.0031414928373963316,1,1,250649,0.2230769230769231,False,True
757,0,3,"Carlsson, Mr. August Sigfrid",0,0.3465694898215632,0,0,350042,0.11993538461538461,False,True
758,0,2,"Bailey, Mr. Percy Andrew",0,0.22090977632570996,0,0,29108,0.17692307692307693,False,True
759,0,3,"Theobald, Mr. Thomas Leonard",0,0.42196531791907516,0,0,363294,0.12384615384615386,False,True
761,0,3,"Garfirth, Mr. John",0,0.3465694898215632,0,0,358585,0.2230769230769231,False,True
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",0,0.5099271173661724,0,0,SOTON/O2 3101272,0.10961538461538461,False,True
763,1,3,"Barah, Mr. Hanna Assi",0,0.24604171902488062,0,0,2663,0.11121846153846153,False,False
765,0,3,"Eklund, Mr. Hans Linus",0,0.19577783362653933,0,0,347074,0.11961538461538462,False,True
767,0,1,"Brewe, Dr. Arthur Jackson",0,0.3465694898215632,0,0,112379,0.6092307692307692,False,False
768,0,3,"Mangan, Miss. Mary",1,0.37798441819552653,0,0,364850,0.11923076923076924,True,False
769,0,3,"Moran, Mr. Daniel J",0,0.3465694898215632,1,0,371110,0.37153846153846154,True,False
770,0,3,"Gronnestad, Mr. Daniel Danielsen",0,0.39683337521990447,0,0,8471,0.12865384615384617,False,True
771,0,3,"Lievens, Mr. Rene Aime",0,0.2963056044232219,0,0,345781,0.14615384615384616,False,True
772,0,3,"Jensen, Mr. Niels Peder",0,0.5978889168132696,0,0,350047,0.12083384615384615,False,True
773,0,2,"Mack, Mrs. (Mary)",1,0.7109826589595376,0,0,S.O./P.P. 3,0.16153846153846155,False,True
774,0,3,"Elias, Mr. Dibo",0,0.3465694898215632,0,0,2674,0.11115384615384614,False,False
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",1,0.6732847449107816,1,3,29105,0.35384615384615387,False,True
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,0.22090977632570996,0,0,347078,0.11923076923076924,False,True
777,0,3,"Tobin, Mr. Roger",0,0.3465694898215632,0,0,383121,0.11923076923076924,True,False
778,1,3,"Emanuel, Miss. Virginia Ethel",1,0.05755214878110078,0,0,364516,0.19192307692307692,False,True
779,0,3,"Kilgannon, Mr. Thomas J",0,0.3465694898215632,0,0,36865,0.11903846153846154,True,False
781,1,3,"Ayoub, Miss. Banoura",1,0.15807991957778336,0,0,2687,0.11121846153846153,False,False
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",1,0.20834380497612465,1,0,17474,0.8769230769230769,False,True
783,0,1,"Long, Mr. Milton Clyde",0,0.35913546117114853,0,0,113501,0.46153846153846156,False,True
784,0,3,"Johnston, Mr. Andrew G",0,0.3465694898215632,1,2,W./C. 6607,0.36076923076923073,False,True
785,0,3,"Ali, Mr. William",0,0.3088715757728072,0,0,SOTON/O.Q. 3101312,0.10846153846153846,False,True
786,0,3,"Harmer, Mr. Abraham (David Lishin)",0,0.3088715757728072,0,0,374887,0.11153846153846154,False,True
787,1,3,"Sjoblom, Miss. Anna Sofia",1,0.22090977632570996,0,0,3101265,0.11532,False,True
788,0,3,"Rice, Master. George Hugh",0,0.09525006282985675,4,1,382652,0.4480769230769231,True,False
789,1,3,"Dean, Master. Bertram Vere",0,0.007288263382759489,1,2,C.A. 2315,0.31653846153846155,False,True
791,0,3,"Keane, Mr. Andrew ""Andy""",0,0.3465694898215632,0,0,12460,0.11923076923076924,True,False
792,0,2,"Gaskell, Mr. Alfred",0,0.19577783362653933,0,0,239865,0.4,False,True
794,0,1,"Hoyt, Mr. William Fisher",0,0.3465694898215632,0,0,PC 17600,0.4722430769230769,False,False
795,0,3,"Dantcheff, Mr. Ristiu",0,0.3088715757728072,0,0,349203,0.12147384615384615,False,True
796,0,2,"Otter, Mr. Richard",0,0.4847951746670017,0,0,28213,0.2,False,True
797,1,1,"Leader, Dr. Alice (Farnham)",1,0.610454888162855,0,0,17465,0.39891076923076924,False,True
798,1,3,"Osman, Mrs. Mara",1,0.38426740387031916,0,0,349244,0.13358923076923077,False,True
799,0,3,"Ibrahim Shawah, Mr. Yousseff",0,0.37170143252073384,0,0,2685,0.11121846153846153,False,False
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,0.37170143252073384,1,1,345773,0.37153846153846154,False,True
801,0,2,"Ponesell, Mr. Martin",0,0.42196531791907516,0,0,250647,0.2,False,True
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,0.38426740387031916,1,1,C.A. 31921,0.40384615384615385,False,True
804,1,3,"Thomas, Master. Assad Alexander",0,0.0,0,1,2625,0.13102615384615385,False,False
805,1,3,"Hedman, Mr. Oskar Arvid",0,0.33400351847197784,0,0,347089,0.1073076923076923,False,True
806,0,3,"Johansson, Mr. Karl Johan",0,0.38426740387031916,0,0,347063,0.11961538461538462,False,True
807,0,1,"Andrews, Mr. Thomas Jr",0,0.4847951746670017,0,0,112050,0.0,False,True
808,0,3,"Pettersson, Miss. Ellen Natalia",1,0.22090977632570996,0,0,347087,0.11961538461538462,False,True
809,0,2,"Meyer, Mr. August",0,0.4847951746670017,0,0,248723,0.2,False,True
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",1,0.4093993465694898,1,0,113806,0.816923076923077,False,True
811,0,3,"Alexander, Mr. William",0,0.32143754712239253,0,0,3474,0.12134615384615385,False,True
812,0,3,"Lester, Mr. James",0,0.4847951746670017,0,0,A/4 48871,0.37153846153846154,False,True
813,0,2,"Slemen, Mr. Richard James",0,0.43453128926866047,0,0,28206,0.16153846153846155,False,True
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",1,0.0701181201306861,4,2,347082,0.48115384615384615,False,True
815,0,3,"Tomlin, Mr. Ernest Portage",0,0.37798441819552653,0,0,364499,0.12384615384615386,False,True
816,0,1,"Fry, Mr. Richard",0,0.3465694898215632,0,0,112058,0.0,False,True
817,0,3,"Heininen, Miss. Wendla Maria",1,0.2837396330736366,0,0,STON/O2. 3101290,0.12192307692307693,False,True
818,0,2,"Mallet, Mr. Albert",0,0.38426740387031916,1,1,S.C./PARIS 2079,0.5692953846153845,False,False
819,0,3,"Holm, Mr. John Fredrik Alexander",0,0.5350590600653431,0,0,C 7075,0.09923076923076923,False,True
820,0,3,"Skoog, Master. Karl Thorsten",0,0.12038200552902739,3,2,347088,0.4292307692307692,False,True
822,1,3,"Lulic, Mr. Nikola",0,0.33400351847197784,0,0,315098,0.13326923076923075,False,True
823,0,1,"Reuchlin, Jonkheer. John George",0,0.4722292033174164,0,0,19972,0.0,False,True
824,1,3,"Moor, Mrs. (Beila)",1,0.33400351847197784,0,1,392096,0.19192307692307692,False,True
825,0,3,"Panula, Master. Urho Abraham",0,0.01985423473234481,4,1,3101295,0.6105769230769231,False,True
826,0,3,"Flynn, Mr. John",0,0.3465694898215632,0,0,368323,0.10692307692307693,True,False
827,0,3,"Lam, Mr. Len",0,0.3465694898215632,0,0,1601,0.8691661538461539,False,True
828,1,2,"Mallet, Master. Andre",0,0.007288263382759489,0,2,S.C./PARIS 2079,0.5692953846153845,False,False
829,1,3,"McCormack, Mr. Thomas Joseph",0,0.3465694898215632,0,0,367228,0.11923076923076924,True,False
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",1,0.18321186227695402,1,0,2659,0.2223723076923077,False,False
832,1,2,"Richards, Master. George Sibley",0,0.005152048253329982,1,1,29106,0.28846153846153844,False,True
833,0,3,"Saad, Mr. Amin",0,0.3465694898215632,0,0,2671,0.11121846153846153,False,False
834,0,3,"Augustsson, Mr. Albert",0,0.2837396330736366,0,0,347468,0.12083384615384615,False,True
835,0,3,"Allum, Mr. Owen George",0,0.22090977632570996,0,0,2223,0.12769230769230772,False,True
837,0,3,"Pasic, Mr. Jakob",0,0.2586076903744659,0,0,315097,0.13326923076923075,False,True
838,0,3,"Sirota, Mr. Maurice",0,0.3465694898215632,0,0,392092,0.12384615384615386,False,True
839,1,3,"Chip, Mr. Chang",0,0.39683337521990447,0,0,1601,0.8691661538461539,False,True
840,1,1,"Marechal, Mr. Pierre",0,0.3465694898215632,0,0,11774,0.45692307692307693,False,False
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",0,0.24604171902488062,0,0,SOTON/O2 3101287,0.12192307692307693,False,True
842,0,2,"Mudd, Mr. Thomas Charles",0,0.19577783362653933,0,0,S.O./P.P. 3,0.16153846153846155,False,True
843,1,1,"Serepeca, Miss. Augusta",1,0.37170143252073384,0,0,113798,0.47692307692307695,False,False
844,0,3,"Lemberopolous, Mr. Peter L",0,0.4282483035938678,0,0,2683,0.09903846153846153,False,False
845,0,3,"Culumovic, Mr. Jeso",0,0.20834380497612465,0,0,315090,0.13326923076923075,False,True
846,0,3,"Abbing, Mr. Anthony",0,0.5224930887157577,0,0,C.A. 5547,0.11615384615384615,False,True
848,0,3,"Markoff, Mr. Marin",0,0.43453128926866047,0,0,349213,0.12147384615384615,False,False
849,0,2,"Harper, Rev. John",0,0.3465694898215632,0,1,248727,0.5076923076923077,False,True
851,0,3,"Andersson, Master. Sigvard Harald Elias",0,0.04498617743151546,4,2,347082,0.48115384615384615,False,True
852,0,3,"Svensson, Mr. Johan",0,0.9246041719024881,0,0,347060,0.11961538461538462,False,True
853,0,3,"Boulos, Miss. Nourelain",1,0.10781603417944208,1,1,2678,0.23455076923076923,False,False
854,1,1,"Lines, Miss. Mary Conover",1,0.19577783362653933,0,1,PC 17592,0.6061538461538462,False,True
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",1,0.5476250314149284,1,0,244252,0.4,False,True
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",1,0.22090977632570996,0,1,392091,0.14384615384615385,False,True
858,1,1,"Daly, Mr. Peter Denis ",0,0.6355868308620256,0,0,113055,0.4084615384615385,False,True
